OTU 1	OTU 2	corr	pval	abs
FJ37067611358	JN01265811453	0.302592127	0	0.302592127
EU76487211357	FN56329011451	0.302593603	0	0.302593603
GU30261511516	GQ35849611365	0.302594792	0	0.302594792
EF02530011460	FJ94706511274	0.302598728	0	0.302598728
DQ79917111319	GQ86755811454	0.302602759	0	0.302602759
EU76487211357	HM81703611354	0.302603647	0	0.302603647
EF60341711478	HQ81532411444	0.302606926	0	0.302606926
HW06642411487	AM50082411461	0.302615837	0	0.302615837
GQ44825311400	DQ45604411449	0.302640455	0	0.302640455
HQ81483311443	DQ05740011396	0.302644597	0	0.302644597
EU46426111366	HM83899111353	0.302645561	0	0.302645561
JN01268011450	HQ74820411442	0.302646212	0	0.302646212
GQ86728911454	DQ45588211463	0.302652414	0	0.302652414
AY91633611350	GQ13340211374	0.302687381	0	0.302687381
GQ44874411393	GQ17541411431	0.302688472	0	0.302688472
FN66731511465	HM82243111353	0.302689168	0	0.302689168
GQ87173111497	HM81322711345	0.302692493	0	0.302692493
DQ79428011399	HQ71624611462	0.30269366	0	0.30269366
GQ17548511455	JQ18332411323	0.302694324	0	0.302694324
GQ17548511455	LC02877311520	0.302713666	0	0.302713666
JQ18509211328	JX21835211552	0.302714918	0	0.302714918
AM69681211489	DQ79331511293	0.302716143	0	0.302716143
HK55591911267	DQ45595811447	0.302719278	0	0.302719278
GQ86755811454	FN56328811442	0.302730337	0	0.302730337
FN66731511465	FN56329011451	0.30273792	0	0.30273792
DQ80899811391	GQ87173611483	0.302745286	0	0.302745286
HQ78823011452	DQ79376411391	0.302759847	0	0.302759847
HG79845111400	KF09775911370	0.302773168	0	0.302773168
BALC01000015511634	EU45947411279	0.302779281	0	0.302779281
GQ17544811452	DQ80069111403	0.302795954	0	0.302795954
KF84251011388	HW06642411487	0.302799084	0	0.302799084
GQ49112811334	GQ13861511402	0.30280905	0	0.30280905
GQ87171911509	HQ79289311443	0.30281527	0	0.30281527
HG51815911478	EF09614811262	0.30284734	0	0.30284734
DQ05738511392	GQ44879311388	0.302870542	0	0.302870542
JQ18852011340	CDYM01011941163183164690	0.302876267	0	0.302876267
GQ17538411420	DQ80658811403	0.302879153	0	0.302879153
GQ86744511457	HQ79694111441	0.302882869	0	0.302882869
AF37622411330	GQ17541411431	0.302884738	0	0.302884738
EF09614811262	KJ56760911488	0.302896406	0	0.302896406
KF49452111281	DQ07151911498	0.302897895	0	0.302897895
KF84261511391	GQ44824611389	0.302897958	0	0.302897958
JQ18332411323	HM53477311436	0.302899699	0	0.302899699
GQ44909211375	DQ45587911548	0.30290733	0	0.30290733
LN87029611494	GQ49325211363	0.302907648	0	0.302907648
EU46426111366	JX54345611491	0.302910013	0	0.302910013
AF37623111347	GQ44841811378	0.302914279	0	0.302914279
AY91629411399	GU30368711490	0.302916222	0	0.302916222
KF84261711434	GQ17542811457	0.3029789	0	0.3029789
GQ44847111385	DQ79339111371	0.302995772	0	0.302995772
GQ17537511452	FJ97861911406	0.302996968	0	0.302996968
DQ45643411440	FJ36904711345	0.302998755	0	0.302998755
DQ45609111456	GQ17537511452	0.303010742	0	0.303010742
EF39964611487	DQ45595811447	0.303013792	0	0.303013792
DQ45589611455	JQ18332411323	0.303032013	0	0.303032013
JN00130311458	GQ13861511402	0.303052762	0	0.303052762
AM40645811481	GQ17537511452	0.303056284	0	0.303056284
FN66742211495	FN66837543063504307737	0.30305682	0	0.30305682
KF84261711434	CECA0102996535225022	0.303063629	0	0.303063629
AY85047511248	HM53477311436	0.303064097	0	0.303064097
AB50636411521	BABD0100048511672678	0.303099488	0	0.303099488
FJ50637111371	DQ80166411390	0.303109132	0	0.303109132
AB96960111522	FN56330311455	0.303111085	0	0.303111085
BALC01000015511634	GQ87171311490	0.303115361	0	0.303115361
GU30309611487	GQ89798211472	0.303148241	0	0.303148241
DQ45647411446	KF84343511433	0.303162954	0	0.303162954
DQ05741911445	DQ05739711398	0.303169111	0	0.303169111
DQ79408811379	HQ74820411442	0.303170585	0	0.303170585
GQ17544811452	GQ35845411364	0.303175096	0	0.303175096
JX09541011329	FJ44006711432	0.303183342	0	0.303183342
DQ80866911368	EU45947411279	0.303185628	0	0.303185628
GQ17544811452	AAQL0100128751442	0.303189207	0	0.303189207
AJ81198411368	DQ80166411390	0.303193848	0	0.303193848
AB61505111516	HM83899111353	0.303201525	0	0.303201525
EF40403411522	GU12817511435	0.303207577	0	0.303207577
FJ50693011375	HQ78225411444	0.303210442	0	0.303210442
GQ44834811394	HQ78066111432	0.303216302	0	0.303216302
GQ17551611432	DQ67354511497	0.303229603	0	0.303229603
HM53477311436	KF84343511433	0.303236625	0	0.303236625
DQ45609111456	JX54345611491	0.303247629	0	0.303247629
HW06628411495	KF84298511423	0.303252485	0	0.303252485
HQ78066111432	GQ17541411431	0.303263187	0	0.303263187
JQ24809611505	FJ95188911475	0.303263474	0	0.303263474
GQ13012211447	FN66739211495	0.303269312	0	0.303269312
FJ97865211412	AB62284311520	0.303282317	0	0.303282317
AY98530011345	FJ50551511377	0.30328684	0	0.30328684
GQ44879311388	DQ79331511293	0.303286986	0	0.303286986
DQ79357611392	DQ45595811447	0.303289953	0	0.303289953
FN66731511465	GQ49373211346	0.303319188	0	0.303319188
DQ79373911403	HQ78061411484	0.303329609	0	0.303329609
KF84262611396	FJ95069411472	0.303340183	0	0.303340183
HQ78066111432	JQ18332411323	0.303359061	0	0.303359061
FP92906038375503	JN01268011450	0.303360556	0	0.303360556
AM69681211489	AY91629411399	0.303370067	0	0.303370067
AY97925411338	GU30304711480	0.303375436	0	0.303375436
JF92030911340	DQ80866911368	0.303380595	0	0.303380595
JX09540411393	GQ13340211374	0.303401411	0	0.303401411
HQ78789311439	AM93037211464	0.30342931	0	0.30342931
KC01114711494	KF84292611418	0.303434059	0	0.303434059
EU46437211389	AM69226611456	0.303464787	0	0.303464787
FJ36299611347	GQ13375111367	0.303487882	0	0.303487882
GQ86744511457	FN56330311455	0.303488541	0	0.303488541
HQ78066111432	DQ79353011296	0.303490476	0	0.303490476
DQ34233411517	DQ80899811391	0.303493145	0	0.303493145
GQ44909211375	GU30368711490	0.303496515	0	0.303496515
HQ81483311443	DQ80658811403	0.303505035	0	0.303505035
HW06640611495	JF08949711303	0.303520233	0	0.303520233
KF84266911379	JQ18509211328	0.303520976	0	0.303520976
GQ35847511354	FJ36774511325	0.303521761	0	0.303521761
GU17991711382	DQ05738811392	0.303527118	0	0.303527118
GQ13861511402	EU46437211389	0.30353386	0	0.30353386
GQ17538411420	DQ45616211455	0.303542831	0	0.303542831
CDYK010401793051788	HQ77993711494	0.303549638	0	0.303549638
GQ13660211403	JQ19325911336	0.303568357	0	0.303568357
DQ80057111393	AJ42010711518	0.303572759	0	0.303572759
HQ81526811423	GQ44825311400	0.30358757	0	0.30358757
HQ76766611442	GQ49162711358	0.303594282	0	0.303594282
DQ45616211455	DQ79464211259	0.303601402	0	0.303601402
AM27891811450	HQ78675811451	0.303621923	0	0.303621923
HQ79277211423	HM83061311350	0.303626347	0	0.303626347
HQ78823011452	JN01268011450	0.303627666	0	0.303627666
GQ17550911455	DQ79353011296	0.303629335	0	0.303629335
DQ05745611454	FN56328411470	0.303636477	0	0.303636477
GU17991711382	EF07116911507	0.303637892	0	0.303637892
FJ91306511309	HM15997111501	0.303641612	0	0.303641612
AF37621811334	DQ79373911403	0.303659645	0	0.303659645
DQ05738311395	GQ17540211433	0.303663163	0	0.303663163
DQ45637711455	EU50372311399	0.303679943	0	0.303679943
DQ05742011424	EF02525411454	0.303682991	0	0.303682991
DQ79428011399	AM18307411431	0.303685621	0	0.303685621
AY85047511248	GQ44921211396	0.303685765	0	0.303685765
AF37622911349	HQ76158711455	0.303692055	0	0.303692055
KF84261711434	DQ79326611370	0.303694055	0	0.303694055
ADCP0200000111632431164781	HQ78298711439	0.303701786	0	0.303701786
GQ35849011352	FJ97861911406	0.303706071	0	0.303706071
HQ78823011452	HK55708931395	0.303709011	0	0.303709011
FN66739211495	AF37623111347	0.303735774	0	0.303735774
JX09540411393	HQ68186411484	0.303740088	0	0.303740088
GQ17540211433	GU12817511435	0.303741556	0	0.303741556
AF37621811334	GQ86728911454	0.303769864	0	0.303769864
GQ13861511402	GQ13340211374	0.303771938	0	0.303771938
DQ45585211460	HQ79289311443	0.303773505	0	0.303773505
GQ23143611471	DQ05741111426	0.303776391	0	0.303776391
GQ17545811439	DQ45632411450	0.303779995	0	0.303779995
JN00130311458	FJ95069411472	0.303781071	0	0.303781071
JX09563111390	GQ45119311504	0.303795663	0	0.303795663
AY91636111356	DQ80866911368	0.303801224	0	0.303801224
AM93037211464	EU76605811354	0.303810445	0	0.303810445
DQ80523111278	JX09563111390	0.303829492	0	0.303829492
GQ17548511455	GU30304711480	0.303832193	0	0.303832193
GQ17544811452	HW06637011472	0.303832316	0	0.303832316
GQ49112811334	HQ78298711439	0.303858672	0	0.303858672
FJ95185211506	GQ17538811442	0.303871021	0	0.303871021
JQ18852011340	GQ86425211491	0.303884336	0	0.303884336
GQ44909211375	HQ68183211451	0.303891057	0	0.303891057
AY91629411399	DQ80899811391	0.303908454	0	0.303908454
AB93485211327	DQ45641211447	0.30392243	0	0.30392243
GQ17538411420	FN66728811488	0.303923406	0	0.303923406
DQ45641211447	AJ81213811313	0.303924443	0	0.303924443
FJ37067611358	DQ79376411391	0.303926709	0	0.303926709
HQ80614611448	GQ44841811378	0.303927992	0	0.303927992
DQ79408811379	HQ80734611456	0.30393062	0	0.30393062
AM18307411431	GQ44914111407	0.303930626	0	0.303930626
HW06628411495	GQ45118711533	0.303934554	0	0.303934554
GQ17550711446	AJ81213811313	0.303944428	0	0.303944428
GQ86755811454	JN01265811453	0.303949722	0	0.303949722
HQ78298711439	AB62768911530	0.303950915	0	0.303950915
JX09540411393	GQ44825311400	0.303952907	0	0.303952907
GQ49112811334	KF49452111281	0.303954811	0	0.303954811
GQ45127311498	DQ79366511389	0.303961214	0	0.303961214
GQ13012211447	JX21835211552	0.303963097	0	0.303963097
AM40645811481	DQ45584011446	0.303965335	0	0.303965335
DQ79917111319	EU47562511376	0.303984526	0	0.303984526
DQ45643411440	HQ81511911448	0.303987592	0	0.303987592
GQ44909211375	GQ87173611483	0.303993795	0	0.303993795
JQ24809611505	GQ86425211491	0.303998067	0	0.303998067
GQ17544811452	DQ80899811391	0.303998359	0	0.303998359
HK55573211481	KF84261711434	0.304023093	0	0.304023093
KC81283111454	AF37621511335	0.304024927	0	0.304024927
EF40403411522	DQ80069111403	0.30403385	0	0.30403385
DQ45637711455	DQ79376411391	0.304036691	0	0.304036691
CDYK010401793051788	GQ44824611389	0.304044469	0	0.304044469
AB55960911507	AB61505111516	0.304045662	0	0.304045662
DQ80057111393	DQ05741911445	0.304054689	0	0.304054689
DQ45637711455	DQ01535511346	0.304057973	0	0.304057973
HQ80614611448	GU30304711480	0.304064505	0	0.304064505
DQ79376411391	FN66728811488	0.304068073	0	0.304068073
DQ79331511293	GQ13340211374	0.304077929	0	0.304077929
FN56330011447	JQ19325911336	0.304080872	0	0.304080872
HM81322711345	DQ45646511451	0.304082446	0	0.304082446
HQ78061411484	GQ45119311504	0.304086728	0	0.304086728
GQ86425211491	GQ87171311490	0.304087534	0	0.304087534
EU46426111366	DQ80523111278	0.304088821	0	0.304088821
GQ17550911455	FJ51300511375	0.304099312	0	0.304099312
AY85047511248	AY68439611445	0.304100183	0	0.304100183
HQ81483311443	KF84343511433	0.304113657	0	0.304113657
HQ78392411435	HQ77744111443	0.304127138	0	0.304127138
JQ08372311488	HQ81532411444	0.304128962	0	0.304128962
HQ78061411484	GQ13340211374	0.304130699	0	0.304130699
AAQL0100128751442	DQ79331511293	0.304138139	0	0.304138139
JF08949711303	AJ81213811313	0.304142595	0	0.304142595
GQ44909211375	DQ90471811469	0.304151925	0	0.304151925
DQ45643411440	BABD0100048511672678	0.304153745	0	0.304153745
FJ44006711432	FJ36774511325	0.304173355	0	0.304173355
DQ80057111393	DQ45642511422	0.304183272	0	0.304183272
DQ45586711453	HQ81483311443	0.304184276	0	0.304184276
GQ17542811457	DQ45595811447	0.304192988	0	0.304192988
GQ49203611335	FP92906038375503	0.304202456	0	0.304202456
JQ18332411323	AY85045411226	0.30421044	0	0.30421044
JAJG01000006232131233648	JQ19325911336	0.304210883	0	0.304210883
GQ17544811452	DQ45604411449	0.304214825	0	0.304214825
JN68188411409	GQ49325211363	0.304216893	0	0.304216893
GQ86744511457	EU50372311399	0.30422293	0	0.30422293
JQ24809611505	DQ90471811469	0.304229558	0	0.304229558
GU17991711382	DQ45629911422	0.30423021	0	0.30423021
GQ49203611335	GQ49161611341	0.304236068	0	0.304236068
GQ17542711430	BALC01000015511634	0.304260645	0	0.304260645
EF02523011453	AY85429511520	0.304306052	0	0.304306052
DQ79326611370	FN66728811488	0.304309111	0	0.304309111
AM40447711484	HQ79694111441	0.304309244	0	0.304309244
JQ59965311483	FJ36774511325	0.304311134	0	0.304311134
GQ44847111385	DQ45632411450	0.304324351	0	0.304324351
DQ07152111496	DQ05739811389	0.304357032	0	0.304357032
HQ81505411440	DQ45582811453	0.304368744	0	0.304368744
AB50636411521	GQ13235211360	0.304369902	0	0.304369902
DQ05739811389	GQ87172811492	0.304375121	0	0.304375121
AJ60824411322	LC02877311520	0.304378072	0	0.304378072
JQ18332411323	EU45947411279	0.304389725	0	0.304389725
GQ44869111388	HQ77993711494	0.304402017	0	0.304402017
HQ81526811423	FJ44006711432	0.30440363	0	0.30440363
HQ75182011441	HQ77750711443	0.304404493	0	0.304404493
AY85047511248	FN66739211495	0.304407917	0	0.304407917
AB96960111522	HQ76699511438	0.304412527	0	0.304412527
AY97925411338	DQ80069111403	0.304417566	0	0.304417566
AB61505111516	KF84266911379	0.304435226	0	0.304435226
HQ68183211451	FJ95069411472	0.30443897	0	0.30443897
JX09540411393	KF84261511391	0.304439065	0	0.304439065
AY91633611350	AAQL0100128751442	0.304441914	0	0.304441914
KT95284011494	DQ79325911395	0.304453079	0	0.304453079
AY91636111356	GQ87173611483	0.304453536	0	0.304453536
KF84303611376	EU77260711332	0.304454167	0	0.304454167
KF84254211376	KF84343511433	0.304458974	0	0.304458974
AF37622411330	DQ45615511438	0.304459912	0	0.304459912
AB96960111522	FJ36829211361	0.304466746	0	0.304466746
GQ13861511402	EU47562511376	0.304468059	0	0.304468059
DQ80001811436	GQ17541411431	0.304472004	0	0.304472004
GQ17548511455	KF84343511433	0.304472805	0	0.304472805
LN87029611494	DQ05736511393	0.304476418	0	0.304476418
DQ45641211447	AB61505111516	0.304485024	0	0.304485024
GQ49162711358	EU77778811403	0.304491063	0	0.304491063
DQ45607611438	GQ45118711533	0.304496177	0	0.304496177
KF84261511391	GQ45127311498	0.304498035	0	0.304498035
BABD0100048511672678	JX09563111390	0.30449843	0	0.30449843
DQ79408811379	GQ49138911368	0.304507324	0	0.304507324
AM50082411461	DQ01535511346	0.304510715	0	0.304510715
GQ17544811452	DQ45642511422	0.304511165	0	0.304511165
DQ45642511422	AJ42010711518	0.304514184	0	0.304514184
FJ36299611347	DQ80866911368	0.30453172	0	0.30453172
GQ17537511452	DQ45582811453	0.304549012	0	0.304549012
GQ44825311400	GQ45127311498	0.30455545	0	0.30455545
DQ05740211391	HK55591911267	0.304565124	0	0.304565124
HQ78543611450	LC02877311520	0.304570073	0	0.304570073
JQ18852011340	JF92030911340	0.304570823	0	0.304570823
AF37621811334	GQ17541411431	0.304582223	0	0.304582223
DQ45616211455	DQ45615511438	0.304586827	0	0.304586827
AB93485211327	HQ81483311443	0.304593022	0	0.304593022
HQ74820411442	EU77559111273	0.304603506	0	0.304603506
EF02530011460	DQ05742211460	0.304617224	0	0.304617224
HW06640611495	LC02877311520	0.304617745	0	0.304617745
CDZB010721141960821101	HQ78688811450	0.304631859	0	0.304631859
HK55708931395	GQ01092311353	0.304637944	0	0.304637944
AF37173911444	AJ81198411368	0.304639688	0	0.304639688
GQ17544811452	HK55573211481	0.304647197	0	0.304647197
GQ17541411431	GQ87171311490	0.304654533	0	0.304654533
GQ44921211396	DQ45595811447	0.304668163	0	0.304668163
HQ75943111439	DQ45595811447	0.304671285	0	0.304671285
GQ13429611391	HQ77073511448	0.304673794	0	0.304673794
DQ45607611438	DQ05741911445	0.304698965	0	0.304698965
KF84254211376	DQ80069111403	0.304704372	0	0.304704372
AY91629411399	FJ44006711432	0.304704425	0	0.304704425
DQ45582811453	KF84343511433	0.304737095	0	0.304737095
AB62768911530	HQ74654411445	0.304739436	0	0.304739436
DQ79917111319	FJ95069411472	0.30474207	0	0.30474207
LC02877311520	HQ71624611462	0.304748917	0	0.304748917
EU76487211357	HM82243111353	0.30475229	0	0.30475229
DQ79464211259	DQ45595811447	0.304754369	0	0.304754369
AY97925411338	JN01265811453	0.304762889	0	0.304762889
JN01265811453	GQ13375111367	0.304763815	0	0.304763815
HQ71619011541	HM82243111353	0.304770073	0	0.304770073
GQ44861211402	GQ44841811378	0.304771569	0	0.304771569
AY91629411399	DQ45632411450	0.304778106	0	0.304778106
JX54345611491	DQ45595811447	0.304789352	0	0.304789352
EF39964611487	DQ45588211463	0.304790571	0	0.304790571
JF08949711303	KF84343511433	0.304792766	0	0.304792766
AB55960911507	GQ44879311388	0.304793586	0	0.304793586
GQ17537511452	FN66739211495	0.304798075	0	0.304798075
KF84206511431	EU76487211357	0.304816779	0	0.304816779
GQ44909211375	GQ13375111367	0.304836287	0	0.304836287
GQ32731911316	FLKG01000007869510065	0.304842152	0	0.304842152
GQ87173111497	AB93485211327	0.304867012	0	0.304867012
FJ95186911490	EU76487211357	0.304873027	0	0.304873027
DQ79408811379	DQ01535511346	0.304883173	0	0.304883173
JQ18852011340	DQ45607611438	0.30489025	0	0.30489025
GQ17542811457	DQ45585311451	0.304892914	0	0.304892914
GQ49203611335	DQ45595811447	0.304898151	0	0.304898151
DQ45587611442	KF84287111416	0.3049058	0	0.3049058
EF39964611487	DQ34233411517	0.304908812	0	0.304908812
AB26995211487	DQ80658811403	0.30494172	0	0.30494172
JN68188411409	AM69226611456	0.304943375	0	0.304943375
FP92906038375503	EU76605811354	0.304949217	0	0.304949217
GU30304711480	GQ13340211374	0.304961357	0	0.304961357
BALC01000015511634	GQ45119311504	0.304976434	0	0.304976434
GQ87173711494	AJ42010711518	0.304983176	0	0.304983176
GQ17544811452	AJ42010711518	0.304983619	0	0.304983619
GQ44909211375	HQ78225411444	0.30498818	0	0.30498818
HQ78298711439	DQ79331511293	0.304993793	0	0.304993793
GQ17538411420	AJ81213811313	0.30501955	0	0.30501955
JF08949711303	FN66739211495	0.305028783	0	0.305028783
GQ15640611356	GQ13235211360	0.305037321	0	0.305037321
DQ80866911368	JX09605711410	0.305041897	0	0.305041897
FJ97865211412	GQ32711611369	0.305055504	0	0.305055504
HM83899111353	DQ79331511293	0.305057055	0	0.305057055
GQ13375111367	DQ45647811451	0.30505842	0	0.30505842
JX09563111390	GQ13340211374	0.305073731	0	0.305073731
HW06640611495	AJ81213811313	0.305092839	0	0.305092839
HM00883211372	GU30309611487	0.305102778	0	0.305102778
JQ79916411496	DQ45616211455	0.305109021	0	0.305109021
GQ13429611391	JQ80567011467	0.305131074	0	0.305131074
GQ17538411420	DQ05741911445	0.305137034	0	0.305137034
EF02523011453	EU76605811354	0.30514105	0	0.30514105
AF37622911349	GQ49112811334	0.305146975	0	0.305146975
HW06640611495	DQ05736811392	0.305164939	0	0.305164939
GQ17537511452	HQ78543611450	0.305169398	0	0.305169398
JQ79916411496	DQ05740211391	0.305171108	0	0.305171108
DQ45587611442	DQ45637711455	0.305174393	0	0.305174393
AM69681211489	GU30304711480	0.305178976	0	0.305178976
DQ45637711455	HQ80734611456	0.305180395	0	0.305180395
KF84292211397	JQ19325911336	0.305184107	0	0.305184107
DQ05737511392	DQ05739711398	0.305184522	0	0.305184522
DQ05748011449	AF37622411330	0.305209406	0	0.305209406
AF37621811334	LC02877311520	0.305226843	0	0.305226843
AY97925411338	DQ79917111319	0.305234076	0	0.305234076
EU46437211389	DQ80166411390	0.305248071	0	0.305248071
GQ45119311504	DQ80658811403	0.305254417	0	0.305254417
HW06628811503	DQ05741911445	0.305254647	0	0.305254647
CECA0102996535225022	JADE01000006184367185846	0.305254663	0	0.305254663
FJ51063711379	AM27891811450	0.305257383	0	0.305257383
DQ45586711453	DQ45595811447	0.30526551	0	0.30526551
AY85045411226	DQ80658811403	0.305265551	0	0.305265551
HW06646611494	AF37620911416	0.30527747	0	0.30527747
FJ36299611347	HK55591911267	0.305278628	0	0.305278628
AF37622611329	AB50638211509	0.305284207	0	0.305284207
AF37621811334	ADCP0200000111632431164781	0.305285598	0	0.305285598
AY91629411399	HQ68186411484	0.305287263	0	0.305287263
AB61505111516	DQ05741911445	0.305301623	0	0.305301623
DQ45646511451	DQ80069111403	0.305315928	0	0.305315928
GQ13012211447	GQ17538411420	0.305321176	0	0.305321176
DQ45632411450	HQ77993711494	0.305325053	0	0.305325053
KF84215311380	EU51046611420	0.305325845	0	0.305325845
KF84261511391	DQ80069111403	0.305330259	0	0.305330259
